,,,,,
"Środa,
10 sie 10 dane archiwalne ","pochmurnie z przejaśnieniami / brak opadów","18°C 11°C","1009.25 hPa","15km/h,
połud.-zach.","brak opadów"
"Czwartek,
11 sie 11 dane archiwalne ","zachmurzenie małe / niewielki deszcz","17°C 10°C","1009.91 hPa","19km/h,
zachodni","niewielki deszcz"
"Piątek,
12 sie 12 dane archiwalne ","częściowe zachmurzenie / brak opadów","17°C 10°C","1012.92 hPa","18km/h,
połud.-zach.","brak opadów"
"Sobota,
13 sie 13 dane archiwalne ","pochmurnie z przejaśnieniami / niewielki deszcz","20°C 13°C","1011.92 hPa","20km/h,
połud.-zach.","niewielki deszcz"
"Niedziela,
14 sie 14 dane archiwalne ","częściowe zachmurzenie / niewielki deszcz","19°C 15°C","1010.25 hPa","21.5km/h,
zachodni","niewielki deszcz"
"Poniedziałek,
15 sie 15 dane archiwalne ","zachmurzenie małe / niewielki deszcz","21°C 13°C","1012.25 hPa","18km/h,
północ.-zach.","niewielki deszcz"
"Wtorek,
16 sie 16 dane archiwalne ","częściowe zachmurzenie / niewielki deszcz","20°C 13°C","1010.25 hPa","19km/h,
północ.-zach.","niewielki deszcz"
"Środa,
17 sie 17 dane archiwalne ","niebo niewidoczne / opady deszczu","17°C 11°C","1007.25 hPa","17km/h,
północ.-zach.","opady deszczu"
"Czwartek,
18 sie 18 dane archiwalne ","pochmurnie / opady deszczu","16°C 13°C","1001.58 hPa","17km/h,
połud.-zach.","opady deszczu"
"Piątek,
19 sie 19 dane archiwalne ","zachmurzenie małe / niewielki deszcz","21°C 12°C","1004.91 hPa","15.25km/h,
połud.-zach.","niewielki deszcz"
"Sobota,
20 sie 20 dane archiwalne ","częściowe zachmurzenie / brak opadów","26°C 14°C","1008.25 hPa","12.25km/h,
południowy","brak opadów"
"Niedziela,
21 sie 21 dane archiwalne ","niebo niewidoczne / opady deszczu","21°C 18°C","1008.25 hPa","10.5km/h,
połud.-zach.","opady deszczu"
"Poniedziałek,
22 sie 22 dane archiwalne ","niebo niewidoczne / bez istotnych opadów","23°C 14°C","1013.91 hPa","9.25km/h,
zachodni","bez istotnych opadów"
"Wtorek,
23 sie 23 dane archiwalne ","pochmurnie z przejaśnieniami / opady deszczu","18°C 14°C","1017.25 hPa","13.5km/h,
połud.-zach.","opady deszczu"
"Środa,
24 sie 24 dane archiwalne ","bezchmurnie / brak opadów","23°C 14°C","1019.25 hPa","10.75km/h,
północny","brak opadów"
"Czwartek,
25 sie 25 dane archiwalne ","bezchmurnie / brak opadów","24°C 14°C","1019.58 hPa","10km/h,
południowy","brak opadów"
"Piątek,
26 sie 26 dane archiwalne ","bezchmurnie / brak opadów","26°C 17°C","1015.59 hPa","19.75km/h,
południowy","brak opadów"
"Sobota,
27 sie 27 dane archiwalne ","bezchmurnie / bez istotnych opadów","27°C 19°C","1013.58 hPa","15.5km/h,
zachodni","bez istotnych opadów"
"Niedziela,
28 sie 28 dane archiwalne ","zachmurzenie małe / niewielki deszcz","27°C 16°C","1012.25 hPa","12.5km/h,
połud.-wsch.","niewielki deszcz"
"Poniedziałek,
29 sie 29 dane archiwalne ","pochmurnie z przejaśnieniami / niewielki deszcz","22°C 20°C","1004.25 hPa","19.75km/h,
zachodni","niewielki deszcz"
"Wtorek,
30 sie 30 dane archiwalne ","zachmurzenie małe / niewielki deszcz","20°C 15°C","1011.92 hPa","24.25km/h,
północ.-zach.","niewielki deszcz"
"Środa,
31 sie 31 dane archiwalne ","bezchmurnie / brak opadów","23°C 13°C","1016.92 hPa","13.25km/h,
zachodni","brak opadów"
"Czwartek,
01 wrz 01 dane archiwalne ","zachmurzenie małe / brak opadów","24°C 15°C","1013.92 hPa","13.25km/h,
połud.-zach.","brak opadów"
"Piątek,
02 wrz 02 dane archiwalne ","częściowe zachmurzenie / niewielki deszcz","21°C 14°C","1011.92 hPa","16km/h,
zachodni","niewielki deszcz"
"Sobota,
03 wrz 03 dane archiwalne ","pochmurnie / niewielki deszcz","23°C 12°C","1009.92 hPa","14.25km/h,
połud.-zach.","niewielki deszcz"
"Niedziela,
04 wrz 04 dane archiwalne ","niebo niewidoczne / opady deszczu","17°C 15°C","1004.91 hPa","9.75km/h,
połud.-zach.","opady deszczu"
"Poniedziałek,
05 wrz 05 dane archiwalne ","niebo niewidoczne / opady deszczu","18°C 14°C","1005.25 hPa","14.25km/h,
północ.-wsch.","opady deszczu"
"Wtorek,
06 wrz 06 dane archiwalne ","częściowe zachmurzenie / bez istotnych opadów","20°C 12°C","1017.92 hPa","12.5km/h,
północny","bez istotnych opadów"
"Środa,
07 wrz 07 dane archiwalne ","bezchmurnie / brak opadów","22°C 12°C","1019.25 hPa","11.5km/h,
połud.-zach.","brak opadów"
"Czwartek,
08 wrz 08 dane archiwalne ","zachmurzenie małe / brak opadów","25°C 13°C","1012.25 hPa","9km/h,
połud.-zach.","brak opadów"
"Piątek,
09 wrz 09 dane archiwalne ","bezchmurnie / brak opadów","27°C 15°C","1009.25 hPa","10.75km/h,
połud.-wsch.","brak opadów"
"Sobota,
10 wrz 10 dane archiwalne ","bezchmurnie / brak opadów","26°C 18°C","1010.25 hPa","7.25km/h,
północ.-zach.","brak opadów"
"Niedziela,
11 wrz 11 dane archiwalne ","bezchmurnie / brak opadów","26°C 16°C","1011.59 hPa","6.25km/h,
południowy","brak opadów"
"Poniedziałek,
12 wrz 12 dane archiwalne ","bezchmurnie / brak opadów","27°C 16°C","1014.92 hPa","6.5km/h,
wschodni","brak opadów"
"Wtorek,
13 wrz 13 dane archiwalne ","bezchmurnie / brak opadów","24°C 17°C","1015.58 hPa","11.75km/h,
wschodni","brak opadów"
"Środa,
14 wrz 14 dane archiwalne ","bezchmurnie / brak opadów","23°C 14°C","1014.91 hPa","12.5km/h,
północ.-wsch.","brak opadów"
"Czwartek,
15 wrz 15 dane archiwalne ","bezchmurnie / brak opadów","21°C 12°C","1014.25 hPa","9km/h,
połud.-wsch.","brak opadów"
"Piątek,
16 wrz 16 dane archiwalne ","bezchmurnie / brak opadów","22°C 12°C","1010.58 hPa","11.75km/h,
wschodni","brak opadów"
"Sobota,
17 wrz 17 dane archiwalne ","częściowe zachmurzenie / brak opadów","20°C 14°C","1009.91 hPa","17km/h,
wschodni","brak opadów"
"Niedziela,
18 wrz 18 dane archiwalne ","zachmurzenie małe / brak opadów","16°C 11°C","1012.92 hPa","22km/h,
wschodni","brak opadów"
"Poniedziałek,
19 wrz 19 dane archiwalne ","pochmurnie z przejaśnieniami / brak opadów","16°C 9°C","1012.92 hPa","15km/h,
wschodni","brak opadów"
"Wtorek,
20 wrz 20 dane archiwalne ","pochmurnie z przejaśnieniami / bez istotnych opadów","16°C 8°C","1011.25 hPa","11.75km/h,
północny","bez istotnych opadów"
"Środa,
21 wrz 21 dane archiwalne ","bezchmurnie / bez istotnych opadów","16°C 9°C","1013.58 hPa","14.25km/h,
północ.-wsch.","bez istotnych opadów"
"Czwartek,
22 wrz 22 dane archiwalne ","zachmurzenie małe / niewielki deszcz","17°C 9°C","1015.25 hPa","15.25km/h,
północny","niewielki deszcz"
"Piątek,
23 wrz 23 dane archiwalne ","pochmurnie z przejaśnieniami / niewielki deszcz","16°C 10°C","1014.58 hPa","14km/h,
północ.-zach.","niewielki deszcz"
"Sobota,
24 wrz 24 dane archiwalne ","częściowe zachmurzenie / bez istotnych opadów","18°C 11°C","1014.92 hPa","20km/h,
północ.-zach.","bez istotnych opadów"
"Niedziela,
25 wrz 25 dane archiwalne ","niebo niewidoczne / brak opadów","18°C 9°C","1018.58 hPa","9km/h,
południowy","brak opadów"
"Poniedziałek,
26 wrz 26 dane archiwalne ","częściowe zachmurzenie / brak opadów","17°C 10°C","1019.25 hPa","14km/h,
połud.-wsch.","brak opadów"
"Wtorek,
27 wrz 27 dane archiwalne ","zachmurzenie małe / brak opadów","16°C 8°C","1020.92 hPa","12.5km/h,
południowy","brak opadów"
"Środa,
28 wrz 28 dane archiwalne ","niebo niewidoczne / niewielki deszcz","16°C 8°C","1014.25 hPa","22.5km/h,
połud.-zach.","niewielki deszcz"
"Czwartek,
29 wrz 29 dane archiwalne ","niebo niewidoczne / brak opadów","21°C 14°C","1006.92 hPa","25.25km/h,
połud.-zach.","brak opadów"
"Piątek,
30 wrz 30 dane archiwalne ","niebo niewidoczne / bez istotnych opadów","19°C 17°C","1002.92 hPa","25.25km/h,
zachodni","bez istotnych opadów"
"Sobota,
01 paź 01 dane archiwalne ","częściowe zachmurzenie / brak opadów","17°C 11°C","1006.58 hPa","14.25km/h,
połud.-zach.","brak opadów"
"Niedziela,
02 paź 02 dane archiwalne ","pochmurnie z przejaśnieniami / bez istotnych opadów","16°C 12°C","1004.58 hPa","16km/h,
połud.-zach.","bez istotnych opadów"
"Poniedziałek,
03 paź 03 dane archiwalne ","niebo niewidoczne / opady deszczu","15°C 11°C","1011.92 hPa","11.75km/h,
północny","opady deszczu"
"Wtorek,
04 paź 04 dane archiwalne ","bezchmurnie / brak opadów","13°C 11°C","1022.92 hPa","33km/h,
północ.-wsch.","brak opadów"
"Środa,
05 paź 05 dane archiwalne ","niebo niewidoczne / niewielki deszcz","10°C 8°C","1022.25 hPa","37km/h,
północ.-wsch.","niewielki deszcz"
"Czwartek,
06 paź 06 dane archiwalne ","niebo niewidoczne / niewielki deszcz","11°C 9°C","1014.25 hPa","35km/h,
północ.-wsch.","niewielki deszcz"
"Piątek,
07 paź 07 dane archiwalne ","niebo niewidoczne / opady deszczu","9°C 7°C","1013.25 hPa","16.25km/h,
północny","opady deszczu"
"Sobota,
08 paź 08 dane archiwalne ","niebo niewidoczne / niewielki deszcz","10°C 8°C","1011.25 hPa","17km/h,
północ.-wsch.","niewielki deszcz"
"Niedziela,
09 paź 09 dane archiwalne ","pochmurnie / niewielki deszcz","11°C 7°C","1012.25 hPa","12.5km/h,
połud.-wsch.","niewielki deszcz"
"Poniedziałek,
10 paź 10 dane archiwalne ","niebo niewidoczne / opady deszczu","10°C 7°C","1015.92 hPa","10.75km/h,
północ.-wsch.","opady deszczu"
"Wtorek,
11 paź 11 dane archiwalne ","niebo niewidoczne / niewielki deszcz","8°C 6°C","1017.25 hPa","23.5km/h,
wschodni","niewielki deszcz"
"Środa,
12 paź 12 dane archiwalne ","pochmurnie / bez istotnych opadów","9°C 6°C","1019.25 hPa","25km/h,
wschodni","bez istotnych opadów"
"Czwartek,
13 paź 13 dane archiwalne ","pochmurnie / brak opadów","9°C 6°C","1021.25 hPa","21km/h,
wschodni","brak opadów"
"Piątek,
14 paź 14 dane archiwalne ","pochmurnie z przejaśnieniami / brak opadów","10°C 4°C","1020.25 hPa","19km/h,
połud.-wsch.","brak opadów"
"Sobota,
15 paź 15 dane archiwalne ","pochmurnie z przejaśnieniami / brak opadów","9°C 4°C","1017.25 hPa","26.25km/h,
wschodni","brak opadów"
"Niedziela,
16 paź 16 dane archiwalne ","niebo niewidoczne / brak opadów","8°C 4°C","1021.91 hPa","26km/h,
połud.-wsch.","brak opadów"
"Poniedziałek,
17 paź 17 dane archiwalne ","częściowe zachmurzenie / brak opadów","8°C 3°C","1025.91 hPa","23.5km/h,
połud.-wsch.","brak opadów"
"Wtorek,
18 paź 18 dane archiwalne ","niebo niewidoczne / brak opadów","9°C 6°C","1018.59 hPa","18km/h,
połud.-wsch.","brak opadów"
"Środa,
19 paź 19 dane archiwalne ","niebo niewidoczne / niewielki deszcz","10°C 7°C","1012.58 hPa","17km/h,
połud.-wsch.","niewielki deszcz"
"Czwartek,
20 paź 20 dane archiwalne ","pochmurnie z przejaśnieniami / bez istotnych opadów","11°C 8°C","1012.59 hPa","17km/h,
połud.-wsch.","bez istotnych opadów"
"Piątek,
21 paź 21 dane archiwalne ","niebo niewidoczne / niewielki deszcz","8°C 6°C","1011.25 hPa","22.5km/h,
połud.-wsch.","niewielki deszcz"
"Sobota,
22 paź 22 dane archiwalne ","niebo niewidoczne / niewielki deszcz","8°C 5°C","1009.25 hPa","17km/h,
połud.-wsch.","niewielki deszcz"
"Niedziela,
23 paź 23 dane archiwalne ","pochmurnie z przejaśnieniami / niewielki deszcz","8°C 5°C","1011.91 hPa","15.25km/h,
połud.-wsch.","niewielki deszcz"
"Poniedziałek,
24 paź 24 dane archiwalne ","niebo niewidoczne / niewielki deszcz","9°C 6°C","1015.25 hPa","21.75km/h,
połud.-wsch.","niewielki deszcz"
"Wtorek,
25 paź 25 dane archiwalne ","niebo niewidoczne / niewielki deszcz","11°C 7°C","1012.59 hPa","11.5km/h,
północny","niewielki deszcz"
"Środa,
26 paź 26 dane archiwalne ","częściowe zachmurzenie / bez istotnych opadów","8°C 5°C","1019.58 hPa","16.25km/h,
północ.-zach.","bez istotnych opadów"
"Czwartek,
27 paź 27 dane archiwalne ","pochmurnie / bez istotnych opadów","8°C 5°C","1022.58 hPa","18.25km/h,
połud.-zach.","bez istotnych opadów"
"Piątek,
28 paź 28 dane archiwalne ","niebo niewidoczne / opady deszczu","11°C 7°C","1016.58 hPa","27.75km/h,
połud.-zach.","opady deszczu"
"Sobota,
29 paź 29 dane archiwalne ","częściowe zachmurzenie / niewielki deszcz","10°C 8°C","1012.25 hPa","33.25km/h,
północ.-zach.","niewielki deszcz"
"Niedziela,
30 paź 30 dane archiwalne ","częściowe zachmurzenie / niewielki deszcz","9°C 6°C","1013.25 hPa","29km/h,
północ.-zach.","niewielki deszcz"
"Poniedziałek,
31 paź 31 dane archiwalne ","częściowe zachmurzenie / bez istotnych opadów","10°C 5°C","1017.91 hPa","19km/h,
północ.-zach.","bez istotnych opadów"
"Wtorek,
01 lis 01 dane archiwalne ","niebo niewidoczne / opady deszczu","9°C 4°C","1011.92 hPa","18km/h,
południowy","opady deszczu"
"Środa,
02 lis 02 dane archiwalne ","pochmurnie z przejaśnieniami / opady deszczu","7°C 6°C","995.92 hPa","28.5km/h,
zachodni","opady deszczu"
"Czwartek,
03 lis 03 dane archiwalne ","pochmurnie / niewielki deszcz","5°C 4°C","1001.25 hPa","29.5km/h,
północ.-zach.","niewielki deszcz"
"Piątek,
04 lis 04 dane archiwalne ","niebo niewidoczne / niewielki deszcz","3°C 1°C","1010.25 hPa","15km/h,
południowy","niewielki deszcz"
"Sobota,
05 lis 05 dane archiwalne ","pochmurnie / brak opadów","5°C 2°C","1003.58 hPa","20.75km/h,
połud.-wsch.","brak opadów"
"Niedziela,
06 lis 06 dane archiwalne ","niebo niewidoczne / bez istotnych opadów","7°C 3°C","991.92 hPa","18.75km/h,
zachodni","bez istotnych opadów"
"Poniedziałek,
07 lis 07 dane archiwalne ","pochmurnie z przejaśnieniami / niewielki deszcz","5°C 4°C","994.58 hPa","11.5km/h,
północny","niewielki deszcz"
"Wtorek,
08 lis 08 dane archiwalne ","częściowe zachmurzenie / niewielki deszcz","5°C 1°C","1002.59 hPa","13.5km/h,
północ.-zach.","niewielki deszcz"
"Środa,
09 lis 09 dane archiwalne ","niebo niewidoczne / niewielkie opady","3°C -1°C","1003.58 hPa","12.5km/h,
południowy","niewielkie opady"
"Czwartek,
10 lis 10 dane archiwalne ","częściowe zachmurzenie / bez istotnych opadów","3°C -2°C","1002.58 hPa","5.5km/h,
połud.-zach.","bez istotnych opadów"
"Piątek,
11 lis 11 dane archiwalne ","niebo niewidoczne / niewielkie opady","3°C -1°C","1009.58 hPa","9.75km/h,
wschodni","niewielkie opady"
"Sobota,
12 lis 12 dane archiwalne ","zachmurzenie małe / niewielkie opady","3°C -2°C","1019.92 hPa","10km/h,
zachodni","niewielkie opady"
"Niedziela,
13 lis 13 dane archiwalne ","pochmurnie z przejaśnieniami / brak opadów","5°C -1°C","1021.58 hPa","15.25km/h,
północny","brak opadów"
"Poniedziałek,
14 lis 14 dane archiwalne ","częściowe zachmurzenie / brak opadów","4°C 0°C","1025.25 hPa","19.75km/h,
zachodni","brak opadów"
"Wtorek,
15 lis 15 dane archiwalne ","niebo niewidoczne / niewielkie opady","2°C -1°C","1018.25 hPa","27.75km/h,
połud.-zach.","niewielkie opady"
"Środa,
16 lis 16 dane archiwalne ","niebo niewidoczne / bez istotnych opadów","6°C 1°C","1006.58 hPa","21.75km/h,
zachodni","bez istotnych opadów"
"Czwartek,
17 lis 17 dane archiwalne ","niebo niewidoczne / niewielki deszcz","9°C 3°C","1000.25 hPa","23.5km/h,
połud.-zach.","niewielki deszcz"
"Piątek,
18 lis 18 dane archiwalne ","niebo niewidoczne / bez istotnych opadów","10°C 7°C","996.25 hPa","28.5km/h,
południowy","bez istotnych opadów"
"Sobota,
19 lis 19 dane archiwalne ","pochmurnie / brak opadów","8°C 7°C","1002.58 hPa","20.75km/h,
połud.-zach.","brak opadów"
"Niedziela,
20 lis 20 dane archiwalne ","pochmurnie z przejaśnieniami / brak opadów","7°C 5°C","1004.92 hPa","20km/h,
południowy","brak opadów"
"Poniedziałek,
21 lis 21 dane archiwalne ","pochmurnie / brak opadów","10°C 6°C","1006.92 hPa","26km/h,
południowy","brak opadów"
"Wtorek,
22 lis 22 dane archiwalne ","pochmurnie z przejaśnieniami / brak opadów","10°C 8°C","1009.25 hPa","26km/h,
południowy","brak opadów"
"Środa,
23 lis 23 dane archiwalne ","niebo niewidoczne / brak opadów","9°C 6°C","1013.58 hPa","16.25km/h,
południowy","brak opadów"
"Czwartek,
24 lis 24 dane archiwalne ","częściowe zachmurzenie / brak opadów","8°C 5°C","1014.91 hPa","14.25km/h,
północ.-zach.","brak opadów"
"Piątek,
25 lis 25 dane archiwalne ","zachmurzenie małe / brak opadów","6°C 2°C","1016.92 hPa","12.25km/h,
północ.-zach.","brak opadów"
"Sobota,
26 lis 26 dane archiwalne ","pochmurnie / brak opadów","6°C 2°C","1008.58 hPa","28.75km/h,
zachodni","brak opadów"
"Niedziela,
27 lis 27 dane archiwalne ","pochmurnie z przejaśnieniami / niewielki deszcz","5°C 6°C","998.25 hPa","30.5km/h,
północ.-zach.","niewielki deszcz"
"Poniedziałek,
28 lis 28 dane archiwalne ","niebo niewidoczne / niewielkie opady","2°C 1°C","1009.58 hPa","35.25km/h,
północny","niewielkie opady"
"Wtorek,
29 lis 29 dane archiwalne ","niebo niewidoczne / niewielki deszcz","4°C -1°C","1017.91 hPa","23.25km/h,
północ.-zach.","niewielki deszcz"
"Środa,
30 lis 30 dane archiwalne ","niebo niewidoczne / opady deszczu","5°C 2°C","1011.58 hPa","28.75km/h,
zachodni","opady deszczu"
"Czwartek,
01 gru 01 dane archiwalne ","pochmurnie z przejaśnieniami / niewielki deszcz","4°C 1°C","1002.58 hPa","16.25km/h,
zachodni","niewielki deszcz"
"Piątek,
02 gru 02 dane archiwalne ","pochmurnie z przejaśnieniami / niewielki deszcz","3°C 2°C","996.25 hPa","20.75km/h,
północny","niewielki deszcz"
"Sobota,
03 gru 03 dane archiwalne ","częściowe zachmurzenie / niewielkie opady","3°C 1°C","1010.91 hPa","25.25km/h,
północ.-zach.","niewielkie opady"
"Niedziela,
04 gru 04 dane archiwalne ","pochmurnie / brak opadów","3°C 1°C","1018.92 hPa","16.25km/h,
zachodni","brak opadów"
"Poniedziałek,
05 gru 05 dane archiwalne ","pochmurnie / bez istotnych opadów","4°C 1°C","1016.92 hPa","29.5km/h,
zachodni","bez istotnych opadów"
"Wtorek,
06 gru 06 dane archiwalne ","pochmurnie / bez istotnych opadów","5°C 3°C","1015.92 hPa","20.75km/h,
północny","bez istotnych opadów"
"Środa,
07 gru 07 dane archiwalne ","zachmurzenie małe / brak opadów","2°C 0°C","1025.58 hPa","15.25km/h,
połud.-zach.","brak opadów"
"Czwartek,
08 gru 08 dane archiwalne ","niebo niewidoczne / niewielki deszcz","9°C 0°C","1013.58 hPa","31.25km/h,
zachodni","niewielki deszcz"
"Piątek,
09 gru 09 dane archiwalne ","niebo niewidoczne / bez istotnych opadów","9°C 8°C","1008.92 hPa","33km/h,
zachodni","bez istotnych opadów"
"Sobota,
10 gru 10 dane archiwalne ","niebo niewidoczne / opady deszczu","10°C 7°C","1006.25 hPa","27.25km/h,
zachodni","opady deszczu"
"Niedziela,
11 gru 11 dane archiwalne ","niebo niewidoczne / opady deszczu","8°C 7°C","1001.59 hPa","20.75km/h,
zachodni","opady deszczu"
"Poniedziałek,
12 gru 12 dane archiwalne ","częściowe zachmurzenie / brak opadów","1°C 4°C","1009.25 hPa","20km/h,
północ.-wsch.","brak opadów"
"Wtorek,
13 gru 13 dane archiwalne ","pochmurnie / brak opadów","1°C -2°C","1019.25 hPa","18.25km/h,
połud.-zach.","brak opadów"
"Środa,
14 gru 14 dane archiwalne ","pochmurnie z przejaśnieniami / niewielki deszcz","4°C 0°C","1012.25 hPa","25km/h,
północ.-zach.","niewielki deszcz"
"Czwartek,
15 gru 15 dane archiwalne ","częściowe zachmurzenie / brak opadów","3°C 2°C","1022.58 hPa","13.5km/h,
północ.-wsch.","brak opadów"
"Piątek,
16 gru 16 dane archiwalne ","częściowe zachmurzenie / brak opadów","1°C -1°C","1027.92 hPa","13.25km/h,
połud.-zach.","brak opadów"
"Sobota,
17 gru 17 dane archiwalne ","częściowe zachmurzenie / brak opadów","0°C -2°C","1027.25 hPa","11km/h,
połud.-zach.","brak opadów"
"Niedziela,
18 gru 18 dane archiwalne ","niebo niewidoczne / niewielkie opady","2°C -2°C","1023.92 hPa","14.25km/h,
połud.-zach.","niewielkie opady"
"Poniedziałek,
19 gru 19 dane archiwalne ","niebo niewidoczne / brak opadów","2°C 1°C","1024.92 hPa","17.25km/h,
zachodni","brak opadów"
"Wtorek,
20 gru 20 dane archiwalne ","częściowe zachmurzenie / brak opadów","3°C 1°C","1024.59 hPa","14.5km/h,
zachodni","brak opadów"
"Środa,
21 gru 21 dane archiwalne ","zachmurzenie małe / brak opadów","2°C 0°C","1021.92 hPa","21.75km/h,
południowy","brak opadów"
"Czwartek,
22 gru 22 dane archiwalne ","bezchmurnie / brak opadów","2°C -1°C","1020.92 hPa","20km/h,
połud.-zach.","brak opadów"
"Piątek,
23 gru 23 dane archiwalne ","pochmurnie / bez istotnych opadów","4°C 0°C","1020.59 hPa","23.5km/h,
zachodni","bez istotnych opadów"
"Sobota,
24 gru 24 dane archiwalne ","niebo niewidoczne / bez istotnych opadów","3°C 1°C","1013.59 hPa","29.5km/h,
połud.-zach.","bez istotnych opadów"
"Niedziela,
25 gru 25 dane archiwalne ","częściowe zachmurzenie / bez istotnych opadów","5°C 3°C","1004.25 hPa","25.25km/h,
zachodni","bez istotnych opadów"
"Poniedziałek,
26 gru 26 dane archiwalne ","niebo niewidoczne / opady deszczu","10°C 4°C","1003.58 hPa","28km/h,
zachodni","opady deszczu"
"Wtorek,
27 gru 27 dane archiwalne ","pochmurnie z przejaśnieniami / niewielki deszcz","6°C 3°C","1002.25 hPa","41.75km/h,
północ.-zach.","niewielki deszcz"
"Środa,
28 gru 28 dane archiwalne ","częściowe zachmurzenie / brak opadów","3°C 1°C","1021.92 hPa","29.75km/h,
północny","brak opadów"
"Czwartek,
29 gru 29 dane archiwalne ","częściowe zachmurzenie / brak opadów","3°C 0°C","1031.58 hPa","15.25km/h,
zachodni","brak opadów"
"Piątek,
30 gru 30 dane archiwalne ","częściowe zachmurzenie / brak opadów","3°C 0°C","1027.25 hPa","22km/h,
połud.-zach.","brak opadów"
"Sobota,
31 gru 31 dane archiwalne ","pochmurnie / bez istotnych opadów","3°C 0°C","1019.58 hPa","25km/h,
zachodni","bez istotnych opadów"
"Niedziela,
01 sty 01 dane archiwalne ","niebo niewidoczne / niewielki deszcz","4°C 2°C","1008.58 hPa","27km/h,
połud.-zach.","niewielki deszcz"
"Poniedziałek,
02 sty 02 dane archiwalne ","niebo niewidoczne / niewielki deszcz","3°C 3°C","1001.58 hPa","23.5km/h,
północ.-zach.","niewielki deszcz"
"Wtorek,
03 sty 03 dane archiwalne ","pochmurnie z przejaśnieniami / niewielkie opady","2°C -1°C","1002.92 hPa","22.75km/h,
zachodni","niewielkie opady"
"Środa,
04 sty 04 dane archiwalne ","częściowe zachmurzenie / niewielkie opady","3°C 2°C","981.25 hPa","30.5km/h,
zachodni","niewielkie opady"
"Czwartek,
05 sty 05 dane archiwalne ","niebo niewidoczne / niewielkie opady śniegu","-3°C -3°C","1005.92 hPa","37.75km/h,
północny","niewielkie opady śniegu"
"Piątek,
06 sty 06 dane archiwalne ","niebo niewidoczne / niewielkie opady śniegu","-6°C -6°C","1028.25 hPa","21.75km/h,
północ.-wsch.","niewielkie opady śniegu"
"Sobota,
07 sty 07 dane archiwalne ","częściowe zachmurzenie / brak opadów","-6°C -9°C","1026.25 hPa","16.25km/h,
połud.-zach.","brak opadów"
"Niedziela,
08 sty 08 dane archiwalne ","częściowe zachmurzenie / brak opadów","-5°C -7°C","1021.92 hPa","13.5km/h,
połud.-zach.","brak opadów"
"Poniedziałek,
09 sty 09 dane archiwalne ","niebo niewidoczne / niewielkie opady śniegu","-1°C -7°C","1020.25 hPa","15.25km/h,
połud.-zach.","niewielkie opady śniegu"
"Wtorek,
10 sty 10 dane archiwalne ","częściowe zachmurzenie / brak opadów","-5°C -4°C","1013.92 hPa","22.75km/h,
południowy","brak opadów"
"Środa,
11 sty 11 dane archiwalne ","bezchmurnie / brak opadów","-6°C -7°C","1006.91 hPa","30.5km/h,
południowy","brak opadów"
"Czwartek,
12 sty 12 dane archiwalne ","niebo niewidoczne / niewielkie opady","2°C -5°C","988.59 hPa","32.5km/h,
zachodni","niewielkie opady"
"Piątek,
13 sty 13 dane archiwalne ","niebo niewidoczne / opady","1°C 0°C","986.25 hPa","23.5km/h,
południowy","opady"
"Sobota,
14 sty 14 dane archiwalne ","pochmurnie / bez istotnych opadów","1°C 0°C","989.25 hPa","14.25km/h,
zachodni","bez istotnych opadów"
"Niedziela,
15 sty 15 dane archiwalne ","pochmurnie z przejaśnieniami / niewielkie opady śniegu","0°C -4°C","1000.25 hPa","15.25km/h,
połud.-zach.","niewielkie opady śniegu"
"Poniedziałek,
16 sty 16 dane archiwalne ","pochmurnie / niewielkie opady","1°C -3°C","1012.58 hPa","14.25km/h,
północny","niewielkie opady"
"Wtorek,
17 sty 17 dane archiwalne ","zachmurzenie małe / brak opadów","-1°C -3°C","1024.92 hPa","7.25km/h,
północ.-wsch.","brak opadów"
"Środa,
18 sty 18 dane archiwalne ","częściowe zachmurzenie / bez istotnych opadów","-2°C -5°C","1030.91 hPa","16.25km/h,
połud.-zach.","bez istotnych opadów"
"Czwartek,
19 sty 19 dane archiwalne ","niebo niewidoczne / bez istotnych opadów","0°C -3°C","1028.58 hPa","24.25km/h,
połud.-zach.","bez istotnych opadów"
"Piątek,
20 sty 20 dane archiwalne ","niebo niewidoczne / bez istotnych opadów","3°C 0°C","1023.92 hPa","22.75km/h,
zachodni","bez istotnych opadów"
"Sobota,
21 sty 21 dane archiwalne ","pochmurnie z przejaśnieniami / brak opadów","4°C 2°C","1022.92 hPa","17km/h,
zachodni","brak opadów"
"Niedziela,
22 sty 22 dane archiwalne ","niebo niewidoczne / brak opadów","2°C 1°C","1025.25 hPa","13.25km/h,
połud.-zach.","brak opadów"
"Poniedziałek,
23 sty 23 dane archiwalne ","częściowe zachmurzenie / brak opadów","1°C -1°C","1018.25 hPa","14km/h,
połud.-zach.","brak opadów"
"Wtorek,
24 sty 24 dane archiwalne ","pochmurnie / bez istotnych opadów","3°C -1°C","1015.58 hPa","18km/h,
północ.-zach.","bez istotnych opadów"
"Środa,
25 sty 25 dane archiwalne ","pochmurnie z przejaśnieniami / brak opadów","3°C 0°C","1021.59 hPa","9.75km/h,
północ.-zach.","brak opadów"
"Czwartek,
26 sty 26 dane archiwalne ","niebo niewidoczne / bez istotnych opadów","2°C 0°C","1025.58 hPa","15.25km/h,
zachodni","bez istotnych opadów"
